tool		CRAMC 	CRAMC 	CRAMC 	CRAMC 	CRAMC 	Mcmillan 	Mcmillan 	Mcmillan 	Mcmillan 	Mcmillan 
run set		CRAMC.thesis-all	CRAMC.thesis-all	CRAMC.thesis-all	CRAMC.thesis-all	CRAMC.thesis-all	Mcmillan.accel	Mcmillan.accel	Mcmillan.accel	Mcmillan.accel	Mcmillan.accel
tasks/		status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)
recursive-simple/fibo_2calls_6-1.yml	true	false	1.459772126	1.3153321700083325	676.962304	35.092163					
recursive-simple/fibo_2calls_6-2.yml	false	false	1.300712271	1.1555257889995119	671.322112	31.700500					
recursive-simple/fibo_2calls_8-1.yml	true	false	1.332909401	1.1928150649910094	671.129600	32.208130					
recursive-simple/fibo_2calls_8-2.yml	false	false	1.224926977	1.0839495249965694	669.728768	29.424988					
recursive-simple/fibo_5-1.yml	true	false	0.964016912	0.8314308120025089	524.447744	22.976868					
recursive-simple/fibo_5-2.yml	false	false	0.978587743	0.8498164630000247	524.193792	23.396240					
recursive-simple/fibo_7-1.yml	true	false	0.963739532	0.8259986299963202	524.345344	23.034912					
recursive-simple/fibo_7-2.yml	false	false	0.978641345	0.8410810130008031	524.189696	23.072510					
recursive-simple/id2_b2_o3.yml	true	false	0.944010252	0.8041852150054183	539.566080	22.597168					
recursive-simple/id2_b3_o2.yml	false	false	0.948380794	0.8255326099897502	539.762688	22.730835					
recursive-simple/id2_b3_o5.yml	true	false	0.948788756	0.8149246380053228	540.119040	22.317505					
recursive-simple/id2_b5_o10.yml	true	false	0.956801616	0.824772029009182	539.619328	22.485840					
recursive-simple/id2_i5_o5-1.yml	false	false	0.845694374	0.7083622380014276	478.674944	19.635437					
recursive-simple/id2_i5_o5-2.yml	true	true	0.84205075	0.6995706559973769	478.674944	19.717529					
recursive-simple/id_b2_o3.yml	true	false	0.875968622	0.7417704550025519	450.035712	20.507446					
recursive-simple/id_b3_o2-2.yml	false	false	0.878879301	0.740430046003894	450.281472	20.699097					
recursive-simple/id_b3_o5-2.yml	true	false	0.876762561	0.7391265119949821	450.154496	20.405090					
recursive-simple/id_b5_o10-2.yml	true	false	0.875327747	0.7439638359937817	450.211840	21.811890					
recursive-simple/id_i10_o10-1.yml	false	false	0.784958101	0.6623575779958628	389.115904	19.364563					
recursive-simple/id_i10_o10-2.yml	true	true	0.780733601	0.6544093760021497	389.668864	18.971313					
recursive-simple/id_i15_o15-1.yml	true	true	0.77638982	0.6436611599929165	389.644288	18.130737					
recursive-simple/id_i15_o15-2.yml	false	false	0.784672636	0.6441592289920663	389.001216	18.577759					
recursive-simple/id_i20_o20-1.yml	true	true	0.774782718	0.6396508879988687	389.607424	18.181824					
recursive-simple/id_i20_o20-2.yml	false	false	0.777198611	0.6457092019991251	389.054464	18.388123					
recursive-simple/id_i25_o25-1.yml	true	true	0.77430683	0.6387119980063289	389.496832	18.101990					
recursive-simple/id_i25_o25-2.yml	false	false	0.781649242	0.6532422830059659	389.083136	18.398193					
recursive-simple/id_i5_o5-1.yml	false	false	0.784507472	0.6518178920086939	389.259264	18.353516					
recursive-simple/id_i5_o5-2.yml	true	true	0.775353702	0.6352953310124576	389.505024	18.109741					
recursive-simple/id_o10.yml	false	false	0.783677023	0.6444319529982749	389.177344	17.909119					
recursive-simple/id_o100.yml	false	false	0.784028878	0.6469975330110174	389.038080	18.357483					
recursive-simple/id_o1000.yml	false	false	0.78497311	0.6469843580125598	389.042176	18.292542					
recursive-simple/id_o20.yml	false	false	0.782913475	0.6496952229936142	389.091328	18.223755					
recursive-simple/id_o200.yml	false	false	0.785699783	0.648505404999014	389.042176	18.031738					
recursive-simple/id_o3.yml	false	false	0.781376763	0.6458071260130964	388.972544	18.346619					
recursive-simple/sum_10x0-1.yml	true	true	0.831538207	0.6933781639963854	390.049792	19.601929					
recursive-simple/sum_10x0-2.yml	false	false	0.838176452	0.6971197809907608	389.537792	19.638367					
recursive-simple/sum_15x0-1.yml	true	true	0.829291748	0.6922274890093831	389.931008	19.737915					
recursive-simple/sum_15x0-2.yml	false	false	0.839167572	0.6984928490128368	389.693440	19.767578					
recursive-simple/sum_20x0-1.yml	false	false	0.836397182	0.697195222004666	389.619712	19.805054					
recursive-simple/sum_20x0-2.yml	true	true	0.827843774	0.6904917140054749	389.656576	19.161072					
recursive-simple/sum_25x0-1.yml	true	true	0.828273049	0.6918798289989354	389.615616	19.628113					
recursive-simple/sum_25x0-2.yml	false	false	0.836318092	0.6929815509938635	389.513216	19.580627					
recursive-simple/sum_2x3-1.yml	false	false	0.842798206	0.7156533730012598	389.541888	19.949951					
recursive-simple/sum_2x3-2.yml	true	true	0.833621201	0.7089807430020301	389.873664	19.508667					
recursive-simple/sum_non_eq-2.yml	true	true	0.857204974	0.7313558750029188	409.878528	20.352600					
recursive-simple/sum_non_eq-3.yml	false	false	0.860032911	0.7220694499992533	409.784320	20.197205					
