   BENCHMARK INFORMATION
CRA
benchmark definition:    benchmark-defs/CRA.xml
name:                    CRA
run sets:                thesis-all
date:                    Mon, 2023-04-17 19:05:32 EDT
tool:                    CRA
tool executable:         ~/fast/duet-IW/duet.exe
options:
resource limits:
- time:                  900 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    louvre
os:                      Linux-5.4.0-146-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-1607 v3 @ 3.10GHz
- cores:                 4
- max frequency:         3100.0 MHz
ram:                     33594.343424000006 MB
------------------------------------------------------------



thesis-all
Run set 1 of 1 with options '-cra' and propertyfile 'None'

inputfile                                                 status                       cpu time   wall time        host
loop-invgen/apache-get-tag.i.p+sep-reducer.yml            TIMEOUT                        181.52      181.40        None
loop-invgen/apache-get-tag.i.v+lhb-reducer.yml            true                             1.80        1.72        None
loop-invgen/apache-get-tag.i.v+nlh-reducer.yml            true                             1.75        1.67        None
loop-invgen/apache-get-tag.yml                            true                             1.14        1.07        None
loop-invgen/down.yml                                      true                             0.50        0.42        None
loop-invgen/fragtest_simple.yml                           true                             0.73        0.65        None
loop-invgen/half_2.yml                                    true                             0.54        0.47        None
loop-invgen/heapsort.yml                                  TIMEOUT                        181.32      181.27        None
loop-invgen/id_build.i.p+nlh-reducer.yml                  true                            49.10       49.00        None
loop-invgen/id_build.i.p+sep-reducer.yml                  true                            47.07       46.95        None
loop-invgen/id_build.i.v+lhb-reducer.yml                  true                             0.76        0.68        None
loop-invgen/id_build.yml                                  true                             0.57        0.49        None
loop-invgen/id_trans.yml                                  unknown                          0.61        0.54        None
loop-invgen/large_const.yml                               true                             0.68        0.60        None
loop-invgen/nest-if3.yml                                  true                             0.64        0.57        None
loop-invgen/nested6.yml                                   unknown                          0.97        0.89        None
loop-invgen/nested9.yml                                   true                             0.82        0.75        None
loop-invgen/sendmail-close-angle.yml                      unknown                          0.84        0.77        None
loop-invgen/seq-3.yml                                     true                             0.67        0.60        None
loop-invgen/string_concat-noarr.yml                       true                             0.60        0.53        None
loop-invgen/up.yml                                        true                             0.50        0.42        None
loop-lit/afnp2014.yml                                     true                             0.47        0.40        None
loop-lit/bhmr2007.yml                                     true                             0.49        0.42        None
loop-lit/cggmp2005.yml                                    true                             0.41        0.33        None
loop-lit/cggmp2005_variant.yml                            true                             0.51        0.44        None
loop-lit/cggmp2005b.yml                                   true                             0.76        0.68        None
loop-lit/css2003.yml                                      true                             0.49        0.42        None
loop-lit/ddlm2013.yml                                     unknown                          0.55        0.47        None
loop-lit/gcnr2008.yml                                     unknown                          0.69        0.61        None
loop-lit/gj2007.c.i.p+lhb-reducer.yml                     unknown                          0.67        0.59        None
loop-lit/gj2007.c.i.p+nlh-reducer.yml                     unknown                          1.82        1.74        None
loop-lit/gj2007.yml                                       unknown                          0.45        0.38        None
loop-lit/gj2007b.yml                                      unknown                          0.46        0.38        None
loop-lit/gr2006.yml                                       unknown                          0.45        0.37        None
loop-lit/gsv2008.c.i.p+cfa-reducer.yml                    true                             0.47        0.40        None
loop-lit/gsv2008.c.i.v+cfa-reducer.yml                    true                             0.47        0.39        None
loop-lit/gsv2008.c.i.v+lhb-reducer.yml                    true                             0.53        0.45        None
