   BENCHMARK INFORMATION
CRAMC
benchmark definition:    benchmark-defs/CRAMC.xml
name:                    CRAMC
run sets:                thesis-all
date:                    Tue, 2023-04-18 11:56:15 EDT
tool:                    CRAMC
tool executable:         ~/fast/duet-IW/duet.exe
options:
resource limits:
- time:                  900 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    louvre
os:                      Linux-5.4.0-146-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-1607 v3 @ 3.10GHz
- cores:                 4
- max frequency:         3100.0 MHz
ram:                     33594.343424000006 MB
------------------------------------------------------------



thesis-all
Run set 1 of 1 with options '-mcl-concolic' and propertyfile 'None'

inputfile                                                 status                       cpu time   wall time        host
loop-invgen/apache-get-tag.i.p+sep-reducer.yml            TIMEOUT                        181.44      181.32        None
loop-invgen/apache-get-tag.i.v+lhb-reducer.yml            true                             3.49        3.42        None
loop-invgen/apache-get-tag.i.v+nlh-reducer.yml            true                             3.49        3.42        None
loop-invgen/apache-get-tag.yml                            true                             2.10        2.03        None
loop-invgen/down.yml                                      true                             0.47        0.41        None
loop-invgen/fragtest_simple.yml                           true                             0.70        0.63        None
loop-invgen/half_2.yml                                    true                             0.52        0.45        None
loop-invgen/heapsort.yml                                  TIMEOUT                        181.17      181.13        None
loop-invgen/id_build.i.p+nlh-reducer.yml                  true                            44.97       44.88        None
loop-invgen/id_build.i.p+sep-reducer.yml                  true                            44.91       44.81        None
loop-invgen/id_build.i.v+lhb-reducer.yml                  true                             0.85        0.78        None
loop-invgen/id_build.yml                                  true                             0.60        0.54        None
loop-invgen/id_trans.yml                                  unknown                          0.53        0.46        None
loop-invgen/large_const.yml                               true                             0.66        0.59        None
loop-invgen/nest-if3.yml                                  true                             0.61        0.55        None
loop-invgen/nested6.yml                                   true                             1.38        1.32        None
loop-invgen/nested9.yml                                   true                             0.79        0.72        None
loop-invgen/sendmail-close-angle.yml                      unknown                          0.85        0.79        None
loop-invgen/seq-3.yml                                     true                             0.64        0.57        None
loop-invgen/string_concat-noarr.yml                       true                             0.58        0.51        None
loop-invgen/up.yml                                        true                             0.48        0.42        None
loop-lit/afnp2014.yml                                     true                             0.46        0.39        None
loop-lit/bhmr2007.yml                                     true                             0.48        0.41        None
loop-lit/cggmp2005.yml                                    true                             0.39        0.32        None
loop-lit/cggmp2005_variant.yml                            true                             0.49        0.42        None
