2.632352 10.161956
3.139334 14.000265
3.720371 22.150309
3.729772 42.628543
6.382487 86.216583
201.070790 4.806870
201.071579 4.838099
7.587067 177.701727
0.683596 5.121449
0.958704 5.316788
1.169204 5.631245
1.575976 6.094555
2.106961 7.524620
0.315641 201.007205
0.302095 4.228653
0.683872 4.875597
0.321772 4.452758
0.314607 4.471558
0.359327 6.430214
2.130248 7.892712
0.358122 6.851915
0.293707 5.160475
0.347272 5.314422
0.312790 6.523110
0.606820 4.536904
0.322524 4.462126
0.344206 4.904684
0.265088 4.426805
0.528136 4.442580
0.519289 4.328038
0.698260 4.144327
0.670370 4.482126
0.519172 4.604083
0.628981 4.548287
0.589313 4.512783
0.254255 4.445659
0.256466 4.408102
0.434471 4.418844
0.426820 4.383141
0.319103 6.105690
1.888494 201.004617
0.228245 4.286201
0.321565 11.568965
0.484216 201.010707
0.329815 6.652535
0.495264 19.163057
201.027262 201.007214
0.290562 4.543674
1.949823 4.245672
0.400869 30.259864
201.031956 201.004735
0.291328 5.384024
201.031070 201.004526
201.029949 201.009855
201.134181 4.443793
201.149815 9.654851
201.022455 201.005072
0.221556 4.307765
0.297358 6.437247
0.229149 4.597324
0.280865 4.371371
0.229980 4.422227
201.022100 4.231508
0.455119 4.216146
0.461146 5.480468
201.023907 201.004608
0.223695 4.246705
0.317182 5.345257
0.231270 4.525658
0.332207 6.254068
0.732284 201.006306
0.334585 6.236857
0.323720 5.551397
0.366602 5.073027
0.393871 9.303406
0.651842 6.746538
0.430036 5.832917
201.163300 201.004671
201.095515 6.219990
3.747014 30.096096
2.239870 5.930249
13.379632 9.110551
201.212168 22.341787
201.296645 52.748590
3.377561 135.687199
3.408710 42.970045
2.013233 6.194126
0.408099 201.004430
0.619987 201.004883
0.446711 201.011308
201.103180 201.005077
44.612324 7.020248
44.919666 7.017410
0.779218 4.865374
0.529317 4.601145
0.577565 7.170531
0.545170 4.535410
201.525479 9.024052
0.714944 7.071851
0.783604 10.345723
0.573402 201.009619
0.512520 201.005107
0.404154 201.010337
0.386266 5.455771
0.407641 6.722700
0.330834 5.412287
0.422484 5.932489
0.651225 5.390489
0.408774 5.243094
0.825429 12.855731
0.587338 4.413177
201.034299 24.920906
201.099958 29.112211
201.027443 21.969331
0.512605 5.877528
201.024570 30.427907
0.373109 4.889439
0.385520 4.949367
0.444809 5.063044
0.354805 4.901802
0.372356 5.231798
0.393586 5.193782
0.388884 5.241768
0.419180 6.209803
0.303007 4.892159
0.315782 4.897638
0.303631 201.005617
0.389529 201.005249
0.535030 201.005451
0.402342 5.932086
0.500021 6.245978
0.409992 5.922327
0.381178 6.630369
201.033058 7.845992
0.500881 201.005490
0.314463 4.489845
0.364370 4.576282
0.299585 4.585226
0.306670 4.954723
0.705767 201.004767
0.712497 4.996368
0.306869 5.137684
0.309329 4.566901
201.090131 201.004796
0.317525 4.883358
0.333335 5.176806
0.536915 7.809084
0.843722 18.401242
1.290891 143.513024
1.884601 201.004690
2.673114 201.009153
0.324412 4.438620
0.254671 4.472810
0.385155 5.387201
201.021705 5.837246
0.387596 5.160076
0.405209 5.738607
0.345736 4.974166
0.286563 4.533707
0.322550 4.422115
0.357318 4.474947
0.374757 5.122317
0.413993 5.767468
0.405120 4.949210
0.354890 27.574032
0.335791 4.895595
0.249339 4.457615
0.306212 4.880142
0.264563 4.572014
0.662088 4.440617
0.332988 4.450234
0.407869 5.783669
0.330135 4.469442
0.330111 4.866034
0.354533 5.484422
0.281121 4.649355
0.649492 4.474797
0.324170 5.104448
201.048384 7.531142
4.676372 201.007406
10.867315 13.762440
201.044369 201.004637
201.305741 201.007059
201.218112 201.006245
201.627330 12.347193
175.117448 201.004781
201.305776 201.010735
201.057369 14.366486
51.950522 9.288772
1.331134 5.701141
1.413001 7.298096
0.619992 5.749014
1.426163 6.091192
201.077534 201.004758
201.066669 142.500405
2.864958 201.010381
201.211632 201.005045
201.176111 201.004984
2.403518 5.759053
201.251985 10.107363
0.671242 201.004747
0.687737 5.575852
45.327672 5.740498
18.438680 201.004817
201.079052 201.005183
201.095010 201.006160
1.403835 6.809070
14.965118 4.927358
1.402654 10.861078
1.233775 5.763903
9.910850 45.165511
0.826422 5.974665
0.861165 4.827160
0.794352 201.004834
0.730645 4.930506
0.878820 9.251713
0.914758 12.168553
0.753302 5.599351
201.080556 6.240822
2.298728 201.004830
1.313556 4.952886
0.554024 4.647243
0.761046 4.431078
201.082599 25.639592
201.084097 112.324651
201.083683 201.006396
201.083008 201.005165
201.082044 201.005077
201.082314 201.008027
201.082504 201.004972
201.083534 201.005051
201.092859 71.219893
201.093720 201.006445
201.096695 201.008415
1.091576 5.383932
1.123564 7.220160
201.096321 201.005869
201.095823 201.005349
201.096108 201.005520
201.095449 201.005267
1.153530 10.507717
1.219586 12.841082
1.328927 13.660944
201.097209 52.151134
201.096168 36.421280
201.081892 13.227744
201.080837 9.522287
201.081853 23.289499
201.081413 11.184418
0.826928 6.389765
0.826927 5.283480
0.843735 5.896273
0.838236 6.031106
0.734563 7.563381
0.694745 9.899931
0.758949 5.265345
0.759550 5.297711
0.749674 5.288402
0.702990 11.537854
0.641233 20.430066
0.635183 49.467289
0.726710 11.647681
0.633194 118.040765
0.762833 24.977606
0.636026 201.005146
0.791708 25.133732
0.670016 6.761673
0.628777 9.332084
0.709121 9.340266
1.808632 201.004505
101.808720 201.005097
0.779680 152.514809
4.319052 201.004643
0.653817 5.174350
0.685774 23.086261
0.784732 17.393934
0.703682 48.649840
0.817397 44.519231
0.843712 139.012858
0.682943 117.477188
0.695475 201.006682
0.877399 201.006089
0.707221 5.241836
0.682822 7.241952
0.708064 5.971871
0.714970 4.250260
